,open_usdt,high_usdt,low_usdt,close_usdt,volume_usdt,open_usd,high_usd,low_usd,close_usd,volume_usd
2023-03-09 02:58:00+00:00,21771.31,21777.66,21768.85,21772.49,86.16351,21769.43,21773.1,21768.64,21770.8,0.61442335
2023-03-09 02:59:00+00:00,21772.49,21776.19,21768.79,21769.65,66.09329,21770.8,21773.1,21766.11,21766.11,3.26140341
2023-03-09 03:00:00+00:00,21769.14,21772.94,21766.81,21768.99,106.91732,21766.78,21769.04,21764.69,21767.38,2.18678412
2023-03-09 03:01:00+00:00,21768.99,21775.87,21767.33,21769.86,126.52254,21767.38,21773.09,21767.37,21767.4,2.00137292
2023-03-09 03:02:00+00:00,21769.86,21770.73,21761.99,21762.53,130.45011,21767.4,21767.4,21759.89,21760.3,3.65370594
2023-03-09 03:03:00+00:00,21762.53,21768.25,21756.88,21760.22,135.01946,21761.33,21765.42,21756.32,21756.34,1.67983647
2023-03-09 03:04:00+00:00,21760.22,21763.0,21758.28,21759.04,72.35875,21756.34,21759.15,21756.34,21757.78,0.9977808
2023-03-09 03:05:00+00:00,21759.04,21766.1,21758.0,21761.45,99.42633,21757.78,21762.21,21757.33,21757.92,3.02537872
2023-03-09 03:06:00+00:00,21761.45,21765.0,21760.0,21761.15,114.21203,21759.43,21761.83,21758.75,21759.38,0.9797735
2023-03-09 03:07:00+00:00,21761.74,21776.41,21760.27,21773.29,207.8065,21759.3,21772.51,21759.16,21771.03,6.00467718
2023-03-09 03:08:00+00:00,21773.29,21775.7,21769.99,21774.15,55.39423,21770.59,21771.61,21767.69,21771.61,4.18531913
2023-03-09 03:09:00+00:00,21774.15,21777.0,21771.72,21774.67,78.02861,21771.61,21774.12,21771.54,21772.1,1.28674552
2023-03-09 03:10:00+00:00,21774.29,21785.08,21773.4,21773.51,190.58484,21772.83,21780.61,21771.69,21771.69,8.28205896
2023-03-09 03:11:00+00:00,21773.51,21774.46,21762.13,21762.31,101.81339,21771.57,21771.57,21761.74,21761.74,4.46678469
2023-03-09 03:12:00+00:00,21762.31,21764.33,21756.17,21758.12,123.2509,21761.74,21761.74,21754.68,21756.3,4.4991297
2023-03-09 03:13:00+00:00,21757.44,21760.48,21752.98,21755.93,105.18107,21756.24,21758.17,21751.47,21754.62,5.45255817
2023-03-09 03:14:00+00:00,21755.93,21756.0,21744.46,21746.15,155.19998,21754.62,21754.62,21743.76,21745.4,4.75297162
2023-03-09 03:15:00+00:00,21747.13,21751.54,21745.8,21749.42,93.58322,21745.4,21748.82,21744.36,21748.34,3.56194935
2023-03-09 03:16:00+00:00,21750.13,21754.15,21747.0,21750.36,120.05111,21747.82,21750.77,21744.62,21750.44,2.58355331
2023-03-09 03:17:00+00:00,21750.97,21754.44,21749.66,21752.39,64.03525,21749.18,21749.71,21747.43,21749.24,1.75438547
2023-03-09 03:18:00+00:00,21752.61,21754.76,21745.39,21749.37,101.6119,21749.24,21749.24,21744.85,21746.43,1.69398626
2023-03-09 03:19:00+00:00,21749.96,21754.22,21747.87,21753.78,79.5072,21746.43,21750.26,21745.65,21750.16,1.57917111
2023-03-09 03:20:00+00:00,21753.29,21758.51,21752.64,21753.74,100.16985,21750.47,21755.53,21750.31,21750.32,2.16974858
2023-03-09 03:21:00+00:00,21754.39,21757.39,21752.93,21756.52,35.24335,21751.15,21753.86,21749.89,21753.81,1.35805176
2023-03-09 03:22:00+00:00,21756.52,21757.35,21751.71,21754.83,43.69357,21753.77,21753.82,21750.35,21751.54,1.4331658
2023-03-09 03:23:00+00:00,21754.46,21768.14,21749.5,21759.95,140.64219,21751.54,21765.46,21747.09,21757.13,7.63272125
2023-03-09 03:24:00+00:00,21759.36,21761.97,21757.24,21759.53,55.10398,21757.14,21759.21,21756.76,21757.26,3.3628811
2023-03-09 03:25:00+00:00,21760.1,21764.28,21758.49,21761.44,42.59276,21757.27,21761.07,21757.23,21759.98,1.44482113
2023-03-09 03:26:00+00:00,21761.68,21762.39,21755.88,21759.38,81.33701,21758.82,21759.59,21754.4,21756.75,2.42899166
2023-03-09 03:27:00+00:00,21759.94,21761.95,21758.23,21761.19,73.47658,21756.75,21757.89,21754.67,21756.28,3.75324332
2023-03-09 03:28:00+00:00,21761.19,21762.41,21758.01,21758.56,66.85141,21756.28,21758.17,21754.84,21756.73,2.31686073
2023-03-09 03:29:00+00:00,21758.56,21759.77,21755.08,21758.26,48.30734,21756.72,21756.73,21753.63,21755.7,2.98824399
2023-03-09 03:30:00+00:00,21758.59,21768.23,21754.2,21758.4,144.42546,21755.66,21765.33,21752.6,21755.34,4.2009765
2023-03-09 03:31:00+00:00,21758.4,21762.86,21756.63,21761.11,52.7876,21755.33,21760.9,21755.02,21758.63,3.75819515
2023-03-09 03:32:00+00:00,21761.11,21763.37,21759.71,21762.04,65.50135,21758.63,21761.41,21758.05,21759.89,1.06153004
2023-03-09 03:33:00+00:00,21762.17,21768.01,21760.42,21765.03,95.00766,21759.89,21765.82,21759.88,21762.29,3.37826489
2023-03-09 03:34:00+00:00,21765.03,21774.48,21762.99,21772.53,133.95461,21762.29,21770.84,21761.72,21770.31,3.49400673
2023-03-09 03:35:00+00:00,21772.53,21776.23,21770.98,21774.49,86.47486,21770.31,21772.72,21768.95,21771.5,3.73337766
2023-03-09 03:36:00+00:00,21774.01,21788.44,21769.4,21787.6,135.86298,21771.49,21783.86,21766.8,21783.86,5.28846762
2023-03-09 03:37:00+00:00,21787.6,21799.53,21785.59,21795.73,262.47341,21783.86,21795.18,21783.85,21792.25,6.61054778
2023-03-09 03:38:00+00:00,21794.69,21799.97,21791.43,21794.39,153.68061,21792.24,21795.5,21789.88,21792.71,2.97259561
2023-03-09 03:39:00+00:00,21794.39,21799.99,21786.84,21790.76,158.49199,21792.71,21796.62,21786.54,21789.4,5.00392125
2023-03-09 03:40:00+00:00,21791.46,21793.5,21788.54,21790.9,80.11117,21790.12,21790.57,21788.53,21789.1,1.52548262
2023-03-09 03:41:00+00:00,21790.9,21793.37,21778.56,21782.42,157.18483,21789.89,21789.89,21776.29,21778.74,4.77205657
2023-03-09 03:42:00+00:00,21783.21,21806.68,21778.3,21802.68,348.98546,21780.43,21803.99,21776.34,21799.37,15.48506531
2023-03-09 03:43:00+00:00,21803.49,21804.93,21785.87,21790.42,168.86415,21799.15,21799.16,21784.4,21787.31,3.41358097
2023-03-09 03:44:00+00:00,21789.78,21791.76,21783.84,21785.71,68.20626,21787.31,21787.7,21784.39,21784.39,2.94588448
2023-03-09 03:45:00+00:00,21785.71,21791.75,21769.64,21771.48,237.46521,21784.4,21789.21,21768.37,21768.37,15.38894601
2023-03-09 03:46:00+00:00,21770.15,21775.72,21759.25,21772.09,253.79466,21768.36,21772.78,21758.0,21767.64,10.24730025
2023-03-09 03:47:00+00:00,21772.09,21773.85,21767.15,21769.87,70.44363,21767.64,21770.0,21765.34,21765.92,0.84554734
2023-03-09 03:48:00+00:00,21769.2,21773.42,21765.53,21772.14,46.34524,21766.1,21770.0,21764.83,21769.99,1.0869721
2023-03-09 03:49:00+00:00,21771.67,21772.52,21761.87,21768.7,104.38611,21769.61,21770.0,21760.2,21765.31,2.05364171
2023-03-09 03:50:00+00:00,21768.7,21770.85,21763.29,21769.62,92.55461,21765.3,21767.8,21761.71,21767.78,5.26491418
2023-03-09 03:51:00+00:00,21769.62,21770.84,21763.38,21765.86,62.01859,21766.48,21767.78,21761.88,21764.76,0.85594396
2023-03-09 03:52:00+00:00,21765.86,21771.72,21764.88,21771.19,70.20654,21764.76,21767.78,21764.61,21767.78,2.8032169
2023-03-09 03:53:00+00:00,21770.47,21773.34,21764.54,21767.61,100.20437,21767.78,21769.39,21763.74,21766.01,4.15068198
2023-03-09 03:54:00+00:00,21767.98,21768.79,21761.26,21763.57,114.82246,21766.02,21766.77,21760.88,21761.67,6.75559515
2023-03-09 03:55:00+00:00,21763.93,21765.0,21752.0,21758.33,158.03025,21761.66,21761.95,21751.64,21756.62,4.74194329
2023-03-09 03:56:00+00:00,21758.33,21767.5,21757.62,21763.92,116.41255,21756.61,21764.33,21756.38,21763.29,3.60438201
2023-03-09 03:57:00+00:00,21763.92,21770.84,21762.46,21770.1,101.44131,21762.71,21767.64,21761.06,21766.73,3.65007837
2023-03-09 03:58:00+00:00,21769.46,21774.48,21766.25,21768.0,107.10711,21766.73,21770.84,21762.94,21765.45,4.20289375
2023-03-09 03:59:00+00:00,21767.99,21770.87,21766.0,21769.66,43.69003,21764.88,21768.23,21764.88,21767.88,3.13497763
2023-03-09 04:00:00+00:00,21770.37,21774.69,21764.21,21767.15,117.46683,21767.88,21771.97,21765.92,21766.24,3.22205929
2023-03-09 04:01:00+00:00,21767.15,21770.48,21754.54,21759.22,312.21129,21766.24,21767.07,21753.13,21757.79,13.73479169
2023-03-09 04:02:00+00:00,21760.15,21764.31,21757.86,21762.67,76.91639,21757.79,21761.38,21756.84,21758.49,2.83592899
2023-03-09 04:03:00+00:00,21762.68,21768.62,21755.5,21758.57,188.16502,21758.49,21765.62,21755.46,21756.43,6.25186759
2023-03-09 04:04:00+00:00,21757.56,21759.55,21752.54,21754.49,121.67557,21756.79,21757.26,21753.3,21753.31,0.50768902
2023-03-09 04:05:00+00:00,21755.27,21758.2,21752.61,21754.03,49.84896,21753.52,21755.77,21751.08,21752.27,1.70835938
2023-03-09 04:06:00+00:00,21754.03,21755.5,21747.3,21750.05,108.68773,21752.27,21752.92,21746.53,21747.3,1.48971105
2023-03-09 04:07:00+00:00,21750.54,21750.87,21743.83,21748.41,144.97861,21747.31,21747.31,21743.6,21746.67,2.34441914
2023-03-09 04:08:00+00:00,21749.1,21753.13,21744.97,21750.38,126.91373,21746.74,21750.22,21743.6,21749.43,3.75614909
2023-03-09 04:09:00+00:00,21751.13,21755.72,21747.29,21752.76,148.70168,21748.6,21752.45,21745.82,21750.08,1.39711029
2023-03-09 04:10:00+00:00,21752.39,21754.27,21749.4,21751.64,60.47055,21750.09,21751.59,21746.51,21749.95,1.99515517
2023-03-09 04:11:00+00:00,21751.93,21754.78,21746.32,21749.15,75.9084,21749.95,21749.95,21744.1,21747.67,1.3753962
2023-03-09 04:12:00+00:00,21749.15,21749.75,21737.3,21741.6,122.35413,21747.65,21747.65,21736.34,21738.78,4.00265223
2023-03-09 04:13:00+00:00,21741.6,21746.95,21739.5,21741.59,70.04095,21738.69,21742.49,21738.49,21739.32,0.75886402
2023-03-09 04:14:00+00:00,21741.71,21753.0,21741.51,21747.9,133.49351,21739.58,21752.16,21739.58,21745.68,9.10238863
2023-03-09 04:15:00+00:00,21747.88,21750.75,21741.14,21743.08,106.50894,21745.8,21748.48,21737.08,21740.52,5.56481405
2023-03-09 04:16:00+00:00,21743.08,21747.89,21741.61,21744.9,69.57134,21740.7,21744.98,21740.62,21741.44,2.11243714
2023-03-09 04:17:00+00:00,21744.91,21746.21,21740.16,21741.42,92.58544,21742.84,21743.13,21738.58,21739.52,2.55718651
2023-03-09 04:18:00+00:00,21740.92,21747.57,21740.01,21745.41,75.71622,21739.33,21744.78,21738.62,21744.15,3.39171636
2023-03-09 04:19:00+00:00,21746.19,21747.53,21741.73,21744.06,43.99764,21744.14,21744.15,21739.71,21741.66,2.54397555
2023-03-09 04:20:00+00:00,21743.58,21746.54,21739.66,21742.15,63.98983,21741.65,21742.28,21738.61,21740.93,1.03285147
2023-03-09 04:21:00+00:00,21742.15,21744.05,21735.12,21743.69,95.95742,21740.92,21742.09,21733.47,21742.09,3.04313713
2023-03-09 04:22:00+00:00,21743.68,21747.73,21742.13,21745.78,128.00932,21742.09,21744.19,21741.78,21742.95,1.77554795
2023-03-09 04:23:00+00:00,21745.78,21750.0,21745.05,21747.61,82.20169,21742.94,21745.6,21741.79,21743.04,5.47729219
2023-03-09 04:24:00+00:00,21747.32,21749.28,21740.0,21745.05,74.24599,21743.04,21744.32,21737.38,21741.05,1.69596128
2023-03-09 04:25:00+00:00,21745.43,21749.33,21743.0,21748.11,48.73786,21741.05,21744.32,21740.05,21744.31,1.08392023
2023-03-09 04:26:00+00:00,21748.11,21751.23,21743.34,21748.68,156.47686,21744.32,21745.6,21741.4,21745.6,1.6130164
2023-03-09 04:27:00+00:00,21748.68,21750.69,21738.0,21739.64,109.22545,21745.59,21745.6,21733.97,21736.42,5.0611384
2023-03-09 04:28:00+00:00,21740.08,21744.88,21730.27,21730.42,330.71958,21736.28,21740.62,21727.96,21728.1,10.01793318
2023-03-09 04:29:00+00:00,21731.88,21733.93,21723.8,21729.07,161.41452,21728.1,21728.74,21721.95,21723.93,3.81079527
2023-03-09 04:30:00+00:00,21728.36,21738.52,21720.11,21736.13,141.74635,21723.93,21734.47,21718.27,21734.25,5.95420832
2023-03-09 04:31:00+00:00,21736.13,21745.02,21734.52,21739.23,103.10273,21734.25,21740.94,21733.11,21737.49,3.57071381
2023-03-09 04:32:00+00:00,21739.23,21741.57,21733.15,21733.51,64.67253,21737.25,21738.21,21731.4,21732.37,1.85192514
2023-03-09 04:33:00+00:00,21733.51,21737.82,21730.74,21735.49,76.91943,21731.64,21734.71,21727.66,21731.91,1.54933157
2023-03-09 04:34:00+00:00,21734.76,21739.1,21732.87,21734.85,53.58617,21731.37,21735.59,21730.13,21731.58,3.77682618
2023-03-09 04:35:00+00:00,21734.85,21737.78,21730.51,21736.18,71.49511,21730.93,21733.36,21728.44,21732.24,1.28879981
2023-03-09 04:36:00+00:00,21736.58,21739.71,21731.2,21734.26,71.23952,21732.24,21734.45,21728.27,21731.23,1.00097624
2023-03-09 04:37:00+00:00,21734.26,21751.33,21732.51,21746.14,159.18786,21730.73,21747.54,21729.24,21744.2,5.7879
2023-03-09 04:38:00+00:00,21745.71,21747.36,21741.93,21744.21,49.76155,21744.2,21744.2,21739.01,21740.27,1.55794494
2023-03-09 04:39:00+00:00,21744.21,21745.94,21736.11,21737.8,75.61891,21740.27,21742.04,21733.32,21735.12,2.59507637
2023-03-09 04:40:00+00:00,21738.19,21739.26,21735.44,21736.32,56.13651,21735.12,21735.12,21728.72,21733.34,8.77863505
2023-03-09 04:41:00+00:00,21736.32,21738.67,21733.59,21738.04,63.0967,21733.34,21734.19,21731.03,21733.37,1.3998599
2023-03-09 04:42:00+00:00,21738.04,21739.98,21732.63,21734.93,104.00902,21733.37,21735.1,21729.11,21731.45,1.51658077
2023-03-09 04:43:00+00:00,21735.73,21739.17,21733.92,21735.45,67.89984,21731.45,21734.07,21729.34,21731.59,3.06732819
2023-03-09 04:44:00+00:00,21735.94,21736.9,21731.0,21735.91,118.71433,21732.23,21732.23,21729.01,21730.04,0.8809464
2023-03-09 04:45:00+00:00,21735.86,21737.42,21730.16,21735.22,100.76017,21730.04,21731.84,21730.04,21731.42,0.74169455
2023-03-09 04:46:00+00:00,21735.22,21739.66,21734.01,21737.47,97.82252,21731.42,21735.12,21731.15,21732.56,1.53399471
2023-03-09 04:47:00+00:00,21737.47,21740.16,21735.52,21737.08,44.44783,21732.56,21734.83,21732.35,21734.41,0.74711633
2023-03-09 04:48:00+00:00,21737.36,21739.96,21734.24,21737.92,52.27257,21734.41,21734.83,21731.62,21731.97,1.6079993
2023-03-09 04:49:00+00:00,21737.92,21740.91,21736.54,21739.64,61.08723,21731.97,21736.31,21731.97,21735.5,0.94613629
2023-03-09 04:50:00+00:00,21739.28,21743.2,21735.94,21738.94,90.96548,21736.29,21737.95,21735.5,21735.51,1.43013915
2023-03-09 04:51:00+00:00,21739.35,21741.36,21736.16,21740.79,72.52866,21735.51,21736.57,21733.01,21736.06,0.63795907
2023-03-09 04:52:00+00:00,21740.8,21744.46,21738.37,21743.26,68.36369,21737.4,21740.28,21734.89,21738.89,2.40412814
2023-03-09 04:53:00+00:00,21743.26,21750.14,21741.91,21749.37,67.00566,21739.66,21745.65,21739.49,21745.54,1.42074353
2023-03-09 04:54:00+00:00,21749.78,21750.46,21744.8,21745.31,84.75839,21745.79,21745.79,21742.4,21743.26,1.14484371
2023-03-09 04:55:00+00:00,21745.31,21750.3,21738.6,21742.88,113.83959,21743.26,21745.79,21737.52,21739.79,2.38192485
2023-03-09 04:56:00+00:00,21742.54,21744.84,21741.09,21741.09,79.96859,21739.34,21740.71,21739.33,21739.34,0.80288109
2023-03-09 04:57:00+00:00,21741.7,21743.96,21735.44,21740.65,93.00336,21739.34,21740.17,21733.53,21739.1,3.46072259
2023-03-09 04:58:00+00:00,21740.65,21746.63,21739.6,21744.46,87.62015,21739.1,21743.66,21738.92,21741.24,1.8306483
2023-03-09 04:59:00+00:00,21744.02,21745.96,21737.58,21740.43,64.89337,21741.24,21741.45,21736.34,21737.7,1.80063002
2023-03-09 05:00:00+00:00,21740.39,21743.04,21737.54,21740.02,65.09652,21737.7,21738.52,21734.79,21738.52,3.55302285
2023-03-09 05:01:00+00:00,21740.01,21741.51,21733.43,21737.78,117.76141,21738.52,21738.52,21733.0,21735.87,2.52115794
2023-03-09 05:02:00+00:00,21737.78,21740.0,21734.1,21737.92,63.79805,21735.87,21735.96,21733.26,21735.48,0.49085606
2023-03-09 05:03:00+00:00,21737.52,21741.58,21736.28,21740.12,67.13729,21735.13,21738.49,21734.09,21736.35,2.06825357
2023-03-09 05:04:00+00:00,21739.64,21742.55,21738.51,21740.93,55.71863,21736.36,21738.44,21736.35,21737.55,1.65655764
2023-03-09 05:05:00+00:00,21741.29,21746.75,21740.12,21742.65,117.17742,21737.55,21743.44,21737.55,21739.58,5.108811
2023-03-09 05:06:00+00:00,21742.26,21748.11,21741.45,21744.91,55.7357,21739.81,21743.17,21739.09,21742.48,0.8828794
2023-03-09 05:07:00+00:00,21745.6,21749.54,21744.15,21747.5,63.42528,21743.15,21745.56,21741.77,21745.03,1.49964251
2023-03-09 05:08:00+00:00,21747.03,21752.62,21746.24,21750.26,84.94324,21744.71,21747.76,21743.89,21747.44,1.60195197
2023-03-09 05:09:00+00:00,21750.58,21756.61,21749.52,21753.2,112.69534,21746.94,21752.66,21746.94,21750.31,2.40997245
2023-03-09 05:10:00+00:00,21752.65,21761.33,21751.53,21756.7,103.86141,21750.3,21758.1,21750.3,21753.93,5.10262432
2023-03-09 05:11:00+00:00,21756.7,21760.6,21751.11,21752.97,122.84419,21754.0,21758.13,21749.61,21750.84,1.4546594
2023-03-09 05:12:00+00:00,21752.97,21758.75,21750.75,21757.84,92.86706,21751.31,21754.6,21749.58,21754.59,1.92569549
2023-03-09 05:13:00+00:00,21757.84,21757.84,21752.48,21752.88,41.06244,21754.59,21754.59,21751.55,21751.94,1.43521414
2023-03-09 05:14:00+00:00,21753.16,21760.26,21752.31,21756.51,104.76155,21751.94,21756.86,21751.55,21754.29,3.00485074
2023-03-09 05:15:00+00:00,21757.02,21758.54,21743.28,21746.49,149.74678,21754.3,21755.04,21743.27,21743.27,4.5872594
2023-03-09 05:16:00+00:00,21745.72,21748.22,21745.51,21747.08,35.49174,21743.26,21744.92,21743.26,21744.38,0.35745033
2023-03-09 05:17:00+00:00,21747.5,21748.66,21746.24,21747.77,30.35625,21744.84,21745.08,21744.38,21744.93,0.47832169
2023-03-09 05:18:00+00:00,21748.04,21751.43,21735.0,21738.54,130.9281,21744.93,21748.88,21731.47,21734.35,9.82153863
2023-03-09 05:19:00+00:00,21739.15,21740.73,21735.21,21736.18,88.38943,21734.36,21737.14,21733.12,21733.71,0.79941779
2023-03-09 05:20:00+00:00,21736.18,21740.92,21735.21,21736.11,98.85263,21734.28,21737.15,21733.11,21734.03,1.64844101
2023-03-09 05:21:00+00:00,21736.44,21739.3,21735.41,21736.46,53.12443,21734.03,21735.0,21733.62,21734.07,1.63959221
2023-03-09 05:22:00+00:00,21736.77,21740.22,21736.01,21738.28,62.33116,21733.87,21735.0,21733.46,21734.99,0.57740723
2023-03-09 05:23:00+00:00,21738.28,21739.75,21736.46,21737.59,85.12784,21735.0,21735.96,21733.83,21735.34,1.27357344
2023-03-09 05:24:00+00:00,21737.91,21739.21,21733.42,21737.23,185.95177,21735.34,21735.34,21730.96,21735.13,3.35827319
2023-03-09 05:25:00+00:00,21736.71,21738.36,21731.38,21732.46,65.60756,21734.14,21734.14,21728.05,21729.95,1.23979543
2023-03-09 05:26:00+00:00,21732.46,21741.98,21732.39,21738.72,152.63337,21729.95,21737.15,21729.87,21736.27,6.92578979
2023-03-09 05:27:00+00:00,21739.08,21739.9,21733.22,21733.74,68.4119,21736.28,21736.28,21731.29,21731.29,0.34991227
2023-03-09 05:28:00+00:00,21733.74,21737.78,21732.43,21736.04,83.11959,21731.78,21733.99,21731.3,21733.17,0.42900655
2023-03-09 05:29:00+00:00,21735.57,21741.57,21734.16,21739.4,75.87652,21732.84,21737.15,21732.48,21736.27,1.62174791
2023-03-09 05:30:00+00:00,21738.99,21747.58,21737.0,21740.95,143.44703,21736.27,21744.81,21736.27,21738.56,3.79897157
2023-03-09 05:31:00+00:00,21740.95,21741.91,21735.75,21736.94,84.58047,21738.56,21738.56,21734.77,21734.98,1.80018549
2023-03-09 05:32:00+00:00,21736.94,21739.77,21735.84,21736.76,49.71617,21735.27,21737.79,21734.79,21734.79,0.45484094
2023-03-09 05:33:00+00:00,21736.76,21739.58,21731.0,21732.77,101.76494,21735.29,21737.23,21729.95,21730.54,4.27218412
2023-03-09 05:34:00+00:00,21733.09,21737.33,21731.5,21733.36,111.03884,21731.71,21732.55,21730.03,21730.23,1.34531654
2023-03-09 05:35:00+00:00,21733.36,21737.79,21730.0,21732.52,125.48683,21730.23,21734.56,21728.49,21729.15,3.38617271
2023-03-09 05:36:00+00:00,21731.97,21734.43,21728.78,21734.12,113.20717,21729.15,21730.49,21727.27,21729.27,2.26319153
2023-03-09 05:37:00+00:00,21734.12,21739.59,21732.59,21732.91,102.12652,21729.27,21736.4,21729.26,21729.95,1.79494429
2023-03-09 05:38:00+00:00,21732.91,21735.93,21731.02,21732.67,96.6618,21730.62,21732.23,21727.56,21730.06,1.10852881
2023-03-09 05:39:00+00:00,21732.06,21734.38,21728.66,21731.93,98.58955,21729.47,21730.77,21726.78,21728.95,1.29731915
2023-03-09 05:40:00+00:00,21731.93,21735.99,21729.34,21735.03,123.07434,21728.96,21730.45,21728.67,21730.44,2.01503632
2023-03-09 05:41:00+00:00,21734.56,21735.6,21731.46,21731.66,77.91058,21730.45,21731.24,21729.17,21729.18,1.1102068
2023-03-09 05:42:00+00:00,21731.95,21744.5,21728.0,21739.3,175.33195,21729.18,21740.69,21726.79,21736.48,8.41044444
2023-03-09 05:43:00+00:00,21739.3,21748.06,21738.03,21742.59,140.52411,21736.46,21744.48,21736.46,21739.45,4.2187583
2023-03-09 05:44:00+00:00,21742.59,21743.25,21737.81,21739.26,86.73702,21739.46,21739.46,21736.7,21737.33,0.48972859
2023-03-09 05:45:00+00:00,21739.26,21740.75,21731.42,21738.79,176.87588,21737.89,21738.43,21731.26,21736.02,7.72164002
2023-03-09 05:46:00+00:00,21738.79,21741.43,21734.0,21739.96,92.06543,21736.02,21738.52,21735.39,21737.84,0.69389615
2023-03-09 05:47:00+00:00,21739.96,21745.1,21738.6,21739.73,132.53759,21737.84,21743.69,21737.27,21738.69,4.86787433
2023-03-09 05:48:00+00:00,21739.36,21742.7,21738.89,21742.41,58.33753,21738.69,21739.16,21737.81,21739.16,1.33107012
2023-03-09 05:49:00+00:00,21742.41,21751.44,21738.75,21749.35,248.69038,21739.15,21745.51,21737.85,21745.5,4.57144753
2023-03-09 05:50:00+00:00,21749.35,21752.5,21747.35,21751.68,56.44582,21745.5,21748.94,21743.55,21748.93,3.06241244
2023-03-09 05:51:00+00:00,21751.41,21754.99,21748.4,21752.85,116.90716,21748.99,21749.3,21746.01,21749.3,1.00906552
2023-03-09 05:52:00+00:00,21752.85,21753.69,21748.41,21750.47,86.84751,21749.78,21750.0,21747.3,21748.22,4.03209496
2023-03-09 05:53:00+00:00,21750.93,21751.23,21747.17,21747.77,66.71705,21748.22,21748.23,21747.31,21747.32,0.41201233
2023-03-09 05:54:00+00:00,21747.78,21749.04,21738.61,21741.0,147.23643,21747.31,21747.32,21737.77,21739.65,4.06815818
2023-03-09 05:55:00+00:00,21740.46,21748.14,21738.96,21743.67,115.20953,21738.28,21745.67,21737.39,21741.96,2.31776313
2023-03-09 05:56:00+00:00,21743.67,21745.39,21740.67,21742.34,47.9335,21741.96,21741.96,21739.42,21741.12,0.91613741
2023-03-09 05:57:00+00:00,21742.34,21743.82,21740.53,21740.53,38.2476,21741.11,21741.53,21738.47,21738.59,2.39046408
2023-03-09 05:58:00+00:00,21741.19,21741.85,21731.68,21736.69,136.1954,21738.59,21739.02,21728.93,21733.87,5.40636017
2023-03-09 05:59:00+00:00,21736.25,21742.09,21735.38,21738.93,72.12558,21733.24,21738.97,21732.7,21736.34,2.11905703
2023-03-09 06:00:00+00:00,21738.93,21741.34,21734.92,21740.67,114.97166,21735.98,21738.2,21733.09,21738.2,2.44679813
2023-03-09 06:01:00+00:00,21741.17,21745.36,21734.05,21735.36,153.96528,21738.2,21742.48,21731.28,21732.73,3.86585703
2023-03-09 06:02:00+00:00,21734.86,21736.73,21731.08,21735.9,131.21678,21732.83,21733.15,21729.32,21732.53,1.58146483
2023-03-09 06:03:00+00:00,21735.95,21736.35,21731.22,21731.83,57.16123,21732.53,21732.53,21729.01,21730.13,0.41200351
2023-03-09 06:04:00+00:00,21731.83,21732.74,21725.48,21731.52,177.31665,21729.92,21729.92,21721.91,21725.98,3.80451572
2023-03-09 06:05:00+00:00,21731.74,21732.36,21728.96,21731.0,61.33403,21726.79,21726.79,21725.98,21725.99,0.23680871
2023-03-09 06:06:00+00:00,21730.72,21731.98,21727.45,21730.54,68.82157,21725.99,21725.99,21725.98,21725.99,0.28783828
2023-03-09 06:07:00+00:00,21730.64,21734.97,21729.51,21732.03,102.56884,21725.99,21730.9,21725.98,21729.71,2.76002741
2023-03-09 06:08:00+00:00,21731.51,21733.32,21727.27,21728.99,71.50618,21729.71,21729.71,21725.99,21725.99,1.9441032
2023-03-09 06:09:00+00:00,21728.99,21732.48,21722.58,21726.64,229.37622,21726.7,21728.03,21720.11,21722.89,7.18539389
2023-03-09 06:10:00+00:00,21726.09,21732.66,21726.0,21729.73,100.69946,21723.93,21728.01,21723.76,21725.88,1.16386224
2023-03-09 06:11:00+00:00,21729.73,21739.7,21728.0,21738.0,107.53725,21725.94,21736.72,21725.32,21734.9,4.49329009
2023-03-09 06:12:00+00:00,21738.0,21739.06,21732.36,21732.96,76.34497,21735.36,21735.45,21731.28,21731.28,0.95636529
2023-03-09 06:13:00+00:00,21732.96,21736.12,21731.36,21734.68,67.61951,21730.58,21731.44,21728.3,21731.44,0.40745467
2023-03-09 06:14:00+00:00,21734.21,21744.0,21733.65,21741.35,161.59984,21731.44,21741.49,21731.44,21737.28,2.97193447
2023-03-09 06:15:00+00:00,21740.77,21743.28,21737.36,21739.37,68.22065,21737.28,21739.47,21737.0,21737.01,2.73837154
2023-03-09 06:16:00+00:00,21739.77,21741.27,21735.71,21736.63,91.96433,21737.01,21739.02,21728.71,21734.79,13.96458558
2023-03-09 06:17:00+00:00,21736.63,21741.99,21733.53,21740.95,127.67296,21734.79,21739.22,21731.96,21738.08,2.79623058
2023-03-09 06:18:00+00:00,21740.49,21745.0,21740.0,21742.24,109.19983,21738.08,21740.84,21738.08,21739.85,1.08344936
2023-03-09 06:19:00+00:00,21742.24,21746.04,21741.01,21742.59,66.13968,21739.49,21740.84,21739.49,21740.08,0.85882454
2023-03-09 06:20:00+00:00,21742.65,21743.47,21735.36,21736.35,114.51057,21740.08,21740.08,21733.44,21734.18,2.92705365
2023-03-09 06:21:00+00:00,21736.77,21742.94,21735.89,21741.73,95.59389,21734.18,21738.14,21734.18,21738.13,0.46972884
2023-03-09 06:22:00+00:00,21741.73,21742.74,21737.99,21740.23,93.14121,21738.13,21739.88,21735.07,21738.19,2.1659358
